Run ID,3360,,,,,,,,,,,,,,,,,,,,,,,,,,
Run Date/Time,04.01.2017 09:45,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,,,,,,,,
Application Version,01.05.2006,,,,,,,,,,,,,,,,,,,,,,,,,,
Protocol Name,2017-01-04 - Protocol - OICR library round 3 (17-25) - MLLT1A - SingleShot 50nl transfer - TC.edr,,,,,,,,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status,,,,,,,
Sourceplate[25],,384LDV_DMSO,G13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V32,4.95E-05,M,XS054371c,Sample 3271,50,50,10.262,88.085,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N31,4.95E-05,M,XS047290c,Sample 3270,50,50,10.363,87.572,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M31,4.95E-05,M,XS047290c,Sample 3270,50,50,10.313,87.572,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M35,4.95E-05,M,XS013535c,Sample 3273,50,50,10.567,87.784,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N35,4.95E-05,M,XS013535c,Sample 3273,50,50,10.517,87.784,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N40,4.95E-05,M,XS052738c,Sample 3277,50,50,10.519,87.639,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M40,4.95E-05,M,XS052738c,Sample 3277,50,50,10.469,87.639,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,M44,4.95E-05,M,XS133050b,Sample 3280,50,50,10.155,81.12,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,N44,4.95E-05,M,XS133050b,Sample 3280,50,50,10.105,81.12,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F43,4.95E-05,M,XS131103b,Sample 3279,50,50,10.566,87.564,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E43,4.95E-05,M,XS131103b,Sample 3279,50,50,10.516,87.564,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E39,4.95E-05,M,XS133533b,Sample 3276,50,50,10.503,88.498,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F39,4.95E-05,M,XS133533b,Sample 3276,50,50,10.453,88.498,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B34,4.95E-05,M,XS133028b,Sample 3272,50,50,7.51,88.1,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A34,4.95E-05,M,XS133028b,Sample 3272,50,50,7.46,88.1,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E30,4.95E-05,M,XS134124b,Sample 3269,50,50,10.466,87.929,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F30,4.95E-05,M,XS134124b,Sample 3269,50,50,10.416,87.929,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I26,4.95E-05,M,XS131170b,Sample 3266,50,50,10.668,85.162,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J26,4.95E-05,M,XS131170b,Sample 3266,50,50,10.618,85.162,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,U27,4.95E-05,M,XS132927b,Sample 3267,50,50,9.994,87.414,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,V27,4.95E-05,M,XS132927b,Sample 3267,50,50,9.944,87.414,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC28,4.95E-05,M,XS051381c,Sample 3268,50,50,10.347,87.626,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD28,4.95E-05,M,XS051381c,Sample 3268,50,50,10.297,87.626,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD24,4.95E-05,M,XS051091c,Sample 3265,50,50,9.491,75.817,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC24,4.95E-05,M,XS051091c,Sample 3265,50,50,9.441,75.817,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z41,4.95E-05,M,XS056944c,Sample 3278,50,50,10.487,87.698,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N13,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y41,4.95E-05,M,XS056944c,Sample 3278,50,50,10.437,87.698,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA41,4.95E-05,M,XS013522c,Sample 3294,50,50,10.586,87.349,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB41,4.95E-05,M,XS013522c,Sample 3294,50,50,10.536,87.349,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE37,4.95E-05,M,XS131037b,Sample 3291,50,50,10.649,89.15,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF37,4.95E-05,M,XS131037b,Sample 3291,50,50,10.599,89.15,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X36,4.95E-05,M,XS131727b,Sample 3290,50,50,10.441,87.743,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W36,4.95E-05,M,XS131727b,Sample 3290,50,50,10.391,87.743,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W32,4.95E-05,M,XS132934b,Sample 3287,50,50,10.363,88.429,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X32,4.95E-05,M,XS132934b,Sample 3287,50,50,10.313,88.429,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P31,4.95E-05,M,XS047255c,Sample 3286,50,50,10.101,87.901,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O31,4.95E-05,M,XS047255c,Sample 3286,50,50,10.051,87.901,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O35,4.95E-05,M,XS052734c,Sample 3289,50,50,8.623,87.831,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P35,4.95E-05,M,XS052734c,Sample 3289,50,50,8.573,87.831,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P40,4.95E-05,M,XS054268c,Sample 3293,50,50,10.362,88.461,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O40,4.95E-05,M,XS054268c,Sample 3293,50,50,10.312,88.461,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,O44,4.95E-05,M,XS133062b,Sample 3296,50,50,9.567,77.177,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,P44,4.95E-05,M,XS133062b,Sample 3296,50,50,9.517,77.177,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H43,4.95E-05,M,XS048261c,Sample 3295,50,50,10.672,87.208,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G43,4.95E-05,M,XS048261c,Sample 3295,50,50,10.622,87.208,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G39,4.95E-05,M,XS048250c,Sample 3292,50,50,10.609,87.607,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H39,4.95E-05,M,XS048250c,Sample 3292,50,50,10.559,87.607,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D34,4.95E-05,M,XS051301c,Sample 3288,50,50,10.129,88.233,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C34,4.95E-05,M,XS051301c,Sample 3288,50,50,10.079,88.233,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G30,4.95E-05,M,XS057203c,Sample 3285,50,50,10.286,88.501,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H30,4.95E-05,M,XS057203c,Sample 3285,50,50,10.236,88.501,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K26,4.95E-05,M,XS051398c,Sample 3282,50,50,10.471,86.355,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L26,4.95E-05,M,XS051398c,Sample 3282,50,50,10.421,86.355,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,W27,4.95E-05,M,XS051092c,Sample 3283,50,50,10.515,87.499,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,X27,4.95E-05,M,XS051092c,Sample 3283,50,50,10.465,87.499,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE28,4.95E-05,M,XS132469b,Sample 3284,50,50,10.502,87.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF28,4.95E-05,M,XS132469b,Sample 3284,50,50,10.452,87.979,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF24,4.95E-05,M,XS136200b,Sample 3281,50,50,9.441,74.337,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A14,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE24,4.95E-05,M,XS136200b,Sample 3281,50,50,9.391,74.337,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z27,4.95E-05,M,XS132977b,Sample 3299,50,50,10.488,87.389,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y27,4.95E-05,M,XS132977b,Sample 3299,50,50,10.438,87.389,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R26,4.95E-05,M,XS048236c,Sample 3298,50,50,10.571,83.354,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q26,4.95E-05,M,XS048236c,Sample 3298,50,50,10.521,83.354,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q31,4.95E-05,M,XS132168b,Sample 3302,50,50,10.317,88.471,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R31,4.95E-05,M,XS132168b,Sample 3302,50,50,10.267,88.471,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R35,4.95E-05,M,XS013534c,Sample 3305,50,50,10.452,88.428,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q35,4.95E-05,M,XS013534c,Sample 3305,50,50,10.402,88.428,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y36,4.95E-05,M,XS131734b,Sample 3306,50,50,10.482,87.901,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z36,4.95E-05,M,XS131734b,Sample 3306,50,50,10.432,87.901,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Z32,4.95E-05,M,XS050602c,Sample 3303,50,50,10.37,88.161,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Y32,4.95E-05,M,XS050602c,Sample 3303,50,50,10.32,88.161,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J30,4.95E-05,M,XS134133b,Sample 3301,50,50,10.387,87.812,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I30,4.95E-05,M,XS134133b,Sample 3301,50,50,10.337,87.812,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B29,4.95E-05,M,XS136893b,Sample 3300,50,50,10.356,87.867,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A29,4.95E-05,M,XS136893b,Sample 3300,50,50,10.306,87.867,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A25,4.95E-05,M,XS136201b,Sample 3297,50,50,9.546,75.119,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B25,4.95E-05,M,XS136201b,Sample 3297,50,50,9.496,75.119,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,E34,4.95E-05,M,XS047275c,Sample 3304,50,50,10.427,87.713,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,F34,4.95E-05,M,XS047275c,Sample 3304,50,50,10.377,87.713,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,B38,4.95E-05,M,XS131184b,Sample 3307,50,50,10.472,88.549,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,A38,4.95E-05,M,XS131184b,Sample 3307,50,50,10.422,88.549,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I39,4.95E-05,M,XS133535b,Sample 3308,50,50,10.555,87.94,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J39,4.95E-05,M,XS133535b,Sample 3308,50,50,10.505,87.94,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,J43,4.95E-05,M,XS056006c,Sample 3311,50,50,10.633,87.001,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,I43,4.95E-05,M,XS056006c,Sample 3311,50,50,10.583,87.001,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q44,4.95E-05,M,XS053766c,Sample 3312,50,50,9.62,77.648,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R44,4.95E-05,M,XS053766c,Sample 3312,50,50,9.57,77.648,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,R40,4.95E-05,M,XS056943c,Sample 3309,50,50,10.544,88.359,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,Q40,4.95E-05,M,XS056943c,Sample 3309,50,50,10.494,88.359,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AC41,4.95E-05,M,XS135916b,Sample 3310,50,50,10.464,86.621,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N15,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AD41,4.95E-05,M,XS135916b,Sample 3310,50,50,10.414,86.621,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AE41,4.95E-05,M,XS135941b,Sample 3326,50,50,10.481,87.378,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,N16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AF41,4.95E-05,M,XS135941b,Sample 3326,50,50,10.431,87.378,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T40,4.95E-05,M,XS131803b,Sample 3325,50,50,10.487,87.968,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,M16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S40,4.95E-05,M,XS131803b,Sample 3325,50,50,10.437,87.968,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S44,4.95E-05,M,XS054131c,Sample 3328,50,50,10.388,80.386,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,P16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T44,4.95E-05,M,XS054131c,Sample 3328,50,50,10.338,80.386,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L43,4.95E-05,M,XS135982b,Sample 3327,50,50,10.63,86.842,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,O16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K43,4.95E-05,M,XS135982b,Sample 3327,50,50,10.58,86.842,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K39,4.95E-05,M,XS133540b,Sample 3324,50,50,10.482,87.905,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,L16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L39,4.95E-05,M,XS133540b,Sample 3324,50,50,10.432,87.905,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D38,4.95E-05,M,XS131189b,Sample 3323,50,50,10.54,88.229,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,K16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C38,4.95E-05,M,XS131189b,Sample 3323,50,50,10.49,88.229,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,G34,4.95E-05,M,XS051081c,Sample 3320,50,50,10.407,87.888,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,H16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,H34,4.95E-05,M,XS051081c,Sample 3320,50,50,10.357,87.888,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,K30,4.95E-05,M,XS133849b,Sample 3317,50,50,10.392,87.906,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,E16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,L30,4.95E-05,M,XS133849b,Sample 3317,50,50,10.342,87.906,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S31,4.95E-05,M,XS049601c,Sample 3318,50,50,10.224,87.474,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,F16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T31,4.95E-05,M,XS049601c,Sample 3318,50,50,10.174,87.474,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T35,4.95E-05,M,XS134878b,Sample 3321,50,50,10.343,88.043,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,I16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S35,4.95E-05,M,XS134878b,Sample 3321,50,50,10.293,88.043,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA36,4.95E-05,M,XS052754c,Sample 3322,50,50,10.455,88.62,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,J16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB36,4.95E-05,M,XS052754c,Sample 3322,50,50,10.405,88.62,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB32,4.95E-05,M,XS047293c,Sample 3319,50,50,10.34,88.171,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,G16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA32,4.95E-05,M,XS047293c,Sample 3319,50,50,10.29,88.171,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AA27,4.95E-05,M,XS132984b,Sample 3315,50,50,10.289,87.561,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,C16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,AB27,4.95E-05,M,XS132984b,Sample 3315,50,50,10.239,87.561,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,T26,4.95E-05,M,XS057198c,Sample 3314,50,50,10.387,86.13,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,B16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,S26,4.95E-05,M,XS057198c,Sample 3314,50,50,10.337,86.13,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,D25,4.95E-05,M,XS135812b,Sample 3313,50,50,9.494,74.01,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,A16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C25,4.95E-05,M,XS135812b,Sample 3313,50,50,9.444,74.01,Percent,DMSO,,,,,,,,
Sourceplate[25],,384LDV_DMSO,D16,0.005,M,Destination Plate[4],,Greiner_1536HiBasePS_782096,C29,4.95E-05,M,XS136905b,Sample 3316,50,50,10.437,88.189,Percent,DMSO,,,,,,,,
